"date","IWF","IWD","SPY","IWP","IWS","MDY","IWO","IWN","IWM"
2013-01-04,-0.000893331825045221,0.00614733628524551,0.00212034606276065,0.00604045241798514,0.00929308185126659,0.00621564486911011,0.00518612346771924,0.00358955211942251,0.00505637896960242
2013-01-11,0.00682848478194198,0.00345750884713307,0.00477096653214658,0.00185084710113761,-0.000385370733417352,0.00119686485341411,0.00636964736493525,-0.00179307518628705,0.00114550088004976
2013-01-18,0.00457501596239103,0.0127958844222686,0.00853054499110846,0.0130164737759751,0.0185277659844895,0.0150206801986338,0.0156996655402444,0.0129903813462075,0.0139848518776592
2013-01-25,0.00937981139814869,0.0171549603484976,0.0128613072719448,0.0203304791869622,0.0202332970771138,0.022542576202521,0.0167258030779621,0.0110740185366069,0.0153497493779973
2013-02-01,0.00581842152126816,0.00680520623537554,0.0065675029931084,0.00371983754889601,0.00923010818879706,0.00419848234770132,0.000975496741041883,0.0107037733602928,0.00476951174878581
2013-02-08,0.00506365802592736,0.00395981211908944,0.00369561413681051,0.00385404513515047,0.00914586423658969,0.00705798787018607,0.00505581096882895,0.00296724705512629,0.00474687144693457
2013-02-15,-0.00129968624006625,0.00559350259742782,0.00204055682193847,0.000887440226820762,0.00707625347344199,0.00607361900227839,0.00811369105511549,0.0130001113518316,0.0102991386082817
2013-02-22,-0.00434436147757714,-0.00266602548760109,-0.00144734901537842,-0.0098040691313555,-0.0076228062948678,-0.00815597930400643,-0.00578888238198775,-0.00979589309758702,-0.00776944850382798
2013-03-01,0.00448848884792166,-0.000508097545150889,0.00144734901537847,0.00728780116251179,0.000728469674895169,-0.00622308537625164,-0.000290365603485753,-0.00135381739960636,-0.00153901539224241
2013-03-08,0.0207310020697749,0.0244937240057437,0.0216552776505513,0.0244468241127645,0.0274729779789503,0.0289433639941495,0.0355586206857715,0.025665491765714,0.0307683593107884
2013-03-15,0.00353169782100678,0.0108604243331112,0.00694397592402957,0.00303262430659735,0.0103953680692088,0.00978227191223076,0.00614585269811933,0.0141899278415825,0.0108232452191796
2013-03-22,0.000845435019560985,-0.00479878338562084,-0.00147734873047435,-0.00245421510128267,-0.00527224728997411,-0.00130123985320258,-0.00493224619575491,-0.00796472634237502,-0.00624596172410047
2013-03-28,0.00872529676496161,0.00590628198957831,0.00685307259562236,0.0116028728891355,0.00806743778637384,0.0112685087971666,0.00615985136529076,0.00390937706055671,0.00567066217151501
2013-04-05,-0.012690103462178,-0.00841243317829811,-0.00968428671210391,-0.0212639199749409,-0.0159153115164656,-0.0249605710355815,-0.0320966685202473,-0.0239083075664053,-0.0290094575330849
2013-04-12,0.0250830534463705,0.0210223704428403,0.0231885900813699,0.0264029973725985,0.0227340494158544,0.0212824314094335,0.0206979184467744,0.0200827400672689,0.0206083409644538
2013-04-19,-0.0216835476988264,-0.0221414555570759,-0.0211284495104152,-0.0199906179826163,-0.0254115432500553,-0.0224565250767899,-0.0311122260336134,-0.0336165466392298,-0.0328929012475114
2013-04-26,0.0183569643065237,0.0173855087311621,0.0175954534581532,0.0185655275692388,0.0194698172155269,0.0163601461473989,0.0276295896152254,0.0228992588551232,0.0249586838700126
2013-05-03,0.0248209385836831,0.0139592438548707,0.0195868577185489,0.0208840881935845,0.0197851223109054,0.0203047241705969,0.0180349212825501,0.0217947396452345,0.019824093362761
2013-05-10,0.0133203229401368,0.0147174717235211,0.0125626542275708,0.023325693336641,0.0167013173896316,0.0221646637026599,0.023521860208342,0.0201696533705552,0.0216094748613128
2013-05-17,0.0173573945737571,0.0231300439615952,0.0213723081931934,0.0187862382039057,0.0209053238715903,0.0184270127040762,0.025894116653166,0.0177203334595459,0.0226678175153176
2013-05-24,-0.0121580681836811,-0.0096800484239605,-0.00981226890923128,-0.0171497186066885,-0.0202296162202122,-0.0192121713490234,-0.0118815445753892,-0.0117017757217202,-0.0118822221223359
2013-05-31,-0.0123080540080689,-0.00871031072975143,-0.0113149329506065,-0.00944285215465521,-0.00796945099804475,-0.00333042038612331,0.00338397460196159,-0.0039306422866985,-0.000818023873209392
2013-06-07,0.00563723240987851,0.00730296876458024,0.00822501705893855,0.00233479111226462,0.00305973433469552,-0.002412773339204,0.0041692776330529,0.00370005210111072,0.00408165442320403
2013-06-14,-0.0100891447628965,-0.00813079360670645,-0.00987844185356331,-0.00702067682817107,-0.0080089131248309,-0.00680493627406932,-0.00408022788823948,-0.00578796755223799,-0.00500196741613057
2013-06-21,-0.0236691377826656,-0.0197149629980748,-0.0202325146527669,-0.0254629328099729,-0.0270523356431971,-0.0295911101959505,-0.0172140818956273,-0.0187491338642947,-0.0179684221125151
2013-06-28,0.00703607542253387,0.0110409620036477,0.00845120527912369,0.016582557357045,0.0179434715810578,0.0155898666640115,0.00837490373201026,0.0159591739463531,0.0106754663286736
2013-07-05,0.0210076971887603,0.0144019904400537,0.016077745533427,0.0232475066213322,0.0136097197502041,0.0268608892767209,0.0345657827135517,0.0261593347142172,0.0315252718215761
2013-07-12,0.0298242318922383,0.0279968411155703,0.0271699635211518,0.0320937888376492,0.0301905975543998,0.0272412795818499,0.0316973450973554,0.0282307248179178,0.0297522484267182
2013-07-19,0.000787180085085693,0.0150704715707421,0.00986135899341225,0.00514090821651488,0.0136952590039503,0.0124569069782449,0.0082075857252951,0.019874501691507,0.0157498853668782
2013-07-26,0.00261816563352453,-0.00226893624076604,-0.000355118101164712,-0.00263286647209743,-0.00377655930417213,-0.0056716054563376,-0.000417101668043838,-0.00152336038824767,-0.00182284859974176
2013-08-02,0.0158238933309591,0.00893212425220777,0.0108219582477308,0.0242229230220188,0.0142103447114571,0.0207428889121599,0.0197471509953135,0.000109047549750311,0.00993866413392141
2013-08-09,-0.00801071844633119,-0.0106371565534555,-0.00963962680380608,-0.00891791861156703,-0.0086324807372911,-0.0125361364981558,-0.0106925804866159,-0.011167050687305,-0.0107074843362983
2013-08-16,-0.0221659408168859,-0.0209227635135611,-0.0207681726957605,-0.0259068919464629,-0.024006006449537,-0.0252801292720367,-0.0218192303593641,-0.0241810069003073,-0.0229446780320898
2013-08-23,0.0112101435908957,0.00185713946051674,0.00475261590442912,0.0125772412287054,0.00734572638766884,0.0102880753361253,0.0172605326034265,0.0107698587331136,0.0145473818879437
2013-08-30,-0.0147975854862102,-0.0207377574068623,-0.0179860494805653,-0.0187247368686275,-0.024584654133245,-0.0289569864192413,-0.0238746916056562,-0.0304754730412449,-0.0274150608358642
2013-09-06,0.014666512275702,0.0130551626243943,0.0144985244639297,0.0200391136728349,0.0147222380108883,0.0143319560888478,0.0228775288209331,0.0165425282964932,0.0198259600771444
2013-09-13,0.0230786287120592,0.0188673858077251,0.0196208578530422,0.0228614236998819,0.0206159150991438,0.0248975750547524,0.0255319473300218,0.0208269286068083,0.0233599300743184
2013-09-20,0.0160206522498399,0.00969911779527753,0.0130379600001579,0.0141536151953307,0.0116157700866546,0.0127142326540358,0.0176753330568471,0.0188811336242151,0.0168407068429644
2013-09-27,-0.00577309500356954,-0.0104160181471086,-0.0106587927124295,-0.00628555529142492,-0.00235909535894607,-0.000353402655437278,0.00318824294986263,-0.000459413338673245,0.00256462325676701
2013-10-04,0.00127202444514985,-0.00103825969460321,-0.000118363334385664,0.00927949692491789,0.00570880893132498,0.00994116732177026,0.00776426795258599,0,0.00411960744825717
2013-10-11,0.00203235437877797,0.0118183025526804,0.00807922041569719,-0.00736543047591523,0.00809994339462849,0.00471654232453228,-0.00292423678917612,0.0173142950224652,0.00614833121602209
2013-10-18,0.0251811743628697,0.0228906985304398,0.0239671581618332,0.0235567506462473,0.0240705339546242,0.0218043486423976,0.029249969950184,0.0251085014919578,0.0275697808643807
2013-10-25,0.0114398848561152,0.00555860016130081,0.00890601426590991,0.00310788918721813,0.00612391132865973,0.00433847408944379,0.000845088331692266,0.00594587253112336,0.00351700914132764
2013-11-01,0.000122231756451487,0.000222262714912531,0.00147629110895989,-0.00285889819605648,-0.00125317644741796,-0.00378425952062518,-0.0222895070077944,-0.0191100391932558,-0.0214747634636179
2013-11-08,0.00097773223833222,0.00739839036474178,0.00611046147424088,-0.0036161944650141,0.000940194249348572,-0.00238881538517678,0.00477903592315438,0.00549739128566458,0.00467988358126562
2013-11-15,0.0187600860411791,0.0151773391297295,0.0154476212628202,0.0240680724212769,0.0160001775032102,0.0195375880724002,0.0176641785690128,0.00996607351004608,0.0145416025477867
2013-11-22,0.000359747739957161,0.00443339565777873,0.00421262207979958,-0.00232007990892046,-0.0050983107336415,-0.00247419724553947,0.00719241271194212,0.0104876266540117,0.00916131609189108
2013-11-29,0.00549887191649051,-0.00280892351812308,0.00104983220829131,0.0019538820079321,-0.00388015411025241,-0.00323787353036472,0.0156592087201503,0.0137468021403543,0.0147321010993976
2013-12-06,-0.000834905147399312,0.000324557296606489,-0.000331305728463775,0.00048799998198794,0.00295037624668902,0.00470599096029252,-0.0100330217600719,-0.00777365876920689,-0.00911532204960591
2013-12-13,-0.0139360337639376,-0.0158070095674131,-0.0157642309258574,-0.010911783896275,-0.0149956003672801,-0.0142700769433311,-0.0236280095614291,-0.0182367672484884,-0.0204788138296044
2013-12-20,0.0246158357065056,0.0236711468257214,0.0245994787080218,0.0242357878229106,0.0231790266973681,0.0219460933005407,0.0359103095295267,0.030178919771745,0.0332874990523252
2013-12-27,0.0128672761323016,0.0129350831563283,0.0125335471688549,0.0111906601612537,0.0118281195161077,0.0137157344218033,0.0140110519266941,0.0149705278121638,0.0145813235799708
2014-01-03,-0.00468960451485394,-0.00384388467990422,-0.00523505100961475,-0.00179083972397252,-0.00475154798422957,-0.00214243265662601,-0.00118449800522771,-0.0074723696485581,-0.00408943894489665
2014-01-10,0.00760982435245662,0.00650419204837057,0.006811509871977,0.0109330914363809,0.0134293381392392,0.0122156821816695,0.0152210323189691,-0.000912854237923996,0.00721051954739755
2014-01-17,-0.000466567575651939,-0.00394013042930322,-0.00271903888649395,-0.00212996679708314,-0.00182058887168713,-0.00122297637684735,0.00567627445821772,0.00111555614679715,0.00354296892893606
2014-01-24,-0.0232552988226953,-0.028463539438233,-0.026206528927621,-0.02676723429518,-0.023353484837885,-0.0257842558259155,-0.0246095229275021,-0.0174809760005344,-0.0216244089706848
2014-01-31,-0.00335000877915989,-0.00329885291341139,-0.00397703160422173,0.00315811516037177,0.00279412069525751,-0.000502661377850308,-0.00843931143374544,-0.0138105445374708,-0.0114359208740937
2014-02-07,0.00954124627564553,0.00691512840834857,0.00838358676671293,0.009894717465359,0.0041768121952296,-0.00335597757861692,-0.0122247849741672,-0.0146400782189439,-0.0126508967155958
2014-02-14,0.0240409006049603,0.024527255168751,0.0238670578894824,0.0242003590990653,0.0257537075092314,0.0298877364038381,0.02881203632647,0.0314370548117995,0.0294491089963395
2014-02-21,0.00323906599441446,-0.00106797825184674,-0.000706640534832164,0.0133885823315593,0.0100294682390528,0.00723312226962288,0.0184189643052588,0.00778368464576839,0.0139303932558526
2014-02-28,0.0131952900522887,0.0115791917403849,0.0129669432441858,0.0132121622344596,0.0128747375504707,0.0137123037263639,0.0115204269028598,0.0199985952884855,0.0159535190807843
2014-03-07,0.00670245963771191,0.0136371004854595,0.0105191354990239,0.00784371680824511,0.00776265382502709,0.0103699664193396,0.0185130770672051,0.0174470708411326,0.0183802195817659
2014-03-14,-0.019782175206154,-0.0180830666102121,-0.0193075432966488,-0.0205931654813736,-0.0142535637011129,-0.0172628753810457,-0.0236804330777916,-0.0117632673563115,-0.0182098929191484
2014-03-21,0.00610232661107409,0.0172492258986458,0.0127086886102323,0.00507321961383393,0.014399639206683,0.0108552194957371,0.00531084860414135,0.0138245204203121,0.00906219480575375
2014-03-28,-0.0114917539562859,0.00161182178697335,-0.00382019756945946,-0.0207601075290698,-0.00559127989821272,-0.0153949872942962,-0.0438026104110989,-0.02303628460603,-0.034522856610335
2014-04-04,0.000465743080834907,0.00885387625951525,0.00489398851092723,0.00117622970341411,0.0117183102494062,0.00686269364778956,-0.00457981424982281,0.0063249582620052,0.00174824278564447
2014-04-11,-0.0282239898062598,-0.0265870857900231,-0.0265844452514551,-0.0384686477164686,-0.0289574685410233,-0.0360443904214941,-0.0407030804489491,-0.0315161759735972,-0.0362869282168415
2014-04-17,0.0265927913790934,0.0258608619642153,0.0265304669825094,0.0283068112064763,0.0245795167602355,0.0245938469612741,0.0219399397178758,0.0230741003954109,0.0224791936888135
2014-04-25,-0.0019844657806152,0.000933535387261823,-0.000536634354362879,-0.00571705112927517,0.0024831875988268,-0.00236276387927501,-0.0153774882917658,-0.00851441841467881,-0.0116690814128631
2014-05-02,0.0125418535222854,0.0078486929432023,0.00945678219470399,0.0126996357067389,0.00828226069537867,0.00962061232332277,0.00814299443220774,0,0.00375595639216134
2014-05-09,-0.00127009296709218,-0.00175020825775731,-0.000532156860462118,-0.00769534592933998,-0.00217331351014226,-0.00404826294151976,-0.0265323444245925,-0.0101283677879616,-0.0180134498577391
2014-05-16,0.00265420979981548,-0.00216594916840496,0.000478944275981709,0.0050972067533677,-0.0024683817398706,-0.00117686350894877,0.00039651989975625,-0.00877888677854124,-0.00418946320418045
2014-05-23,0.0152115661693113,0.00935344019708681,0.0121564503081902,0.0149057039404339,0.00897293721857057,0.0127110554954968,0.0270623849921727,0.0169715989490506,0.0216673877830576
2014-05-30,0.0127450018950279,0.0102807379139587,0.0121662622185911,0.0116971145211589,0.0108901006780994,0.00595681704255427,0.00584748547686453,0.00832827941553987,0.00791703981605332
2014-06-06,0.0128052512263768,0.0163714696180207,0.0139157549287531,0.0180287496524597,0.0215697314573363,0.0238289115152015,0.0267209795401337,0.0278278897858282,0.0264072920548176
2014-06-13,-0.00967252532266801,-0.00329264157963978,-0.00641839190332755,-0.00692167033893286,-0.00770019251645689,-0.00538537641116282,0.00298305646543282,-0.00799925103398906,-0.00250596488595733
2014-06-20,0.0122142951818809,0.0164553520750556,0.0140605279388794,0.0162642713425986,0.0175539355677012,0.0170769570073487,0.0263840430079965,0.019053451184574,0.022751781678709
2014-06-27,0.00286531253885579,-0.00453322940468167,-0.000612052986142803,-0.000224216852028375,-0.0011056474764523,0.00107991046107717,-7.23376884890192e-05,0.000875194780890852,0.000760394862948668
2014-07-03,0.0146584212002737,0.01006569241444,0.0120805125943078,0.015500397875241,0.00796241860613984,0.0103147239211865,0.0194942044826319,0.0133724287810482,0.0162608162879185
2014-07-11,-0.0102844532698009,-0.0094796457477926,-0.00805465908455131,-0.0216988853888196,-0.0115063916187009,-0.0210486289703005,-0.0460043859081247,-0.0338387277603294,-0.0401892888788665
2014-07-18,0.00175824781926299,0.00869295187047873,0.00557915503086082,-0.00101818945021743,0.00306283899325607,0.000895544773337681,-0.0117828952987053,-0.0045993175634982,-0.00758760899275886
2014-07-25,0.00120655483085572,-0.00049181278194257,5.04626112081846e-05,0.00158341286787713,-0.00166922586087881,-0.00534693640983917,0.00120707298753329,-0.0117950692289968,-0.00553040838628579
2014-08-01,-0.0247556298894644,-0.0279398155507815,-0.0267555279688922,-0.0233233609127441,-0.026382087605738,-0.0264881749032331,-0.0262037076639374,-0.0265120754659002,-0.0260401345215755
2014-08-08,0.00482134563947659,0.00272825107478985,0.00383664972696509,0.00783483282329656,0.00356751978605944,0.00832324606492246,0.0177985897063526,0.0119043492569754,0.014263392424161
2014-08-15,0.016969481599869,0.0104408288741763,0.0127524774330959,0.0150363010667324,0.0137228533258451,0.0123958005403661,0.010890037151353,0.00881039494466338,0.00992632798113684
2014-08-22,0.01863104559357,0.0158529971150791,0.017573959937445,0.0211431209963458,0.0160295227840396,0.0210698031587989,0.0139676478914826,0.0178928545871665,0.0159234269689925
2014-08-29,0.00656323232969288,0.00890516638069515,0.00760184914298394,0.0101321551692737,0.00949577411806977,0.00867214353217065,0.0156749844141568,0.0073867003335578,0.011649633980713
2014-09-05,0.00203525130792819,0.00330703760076948,0.00199080563320655,0.00480984647835501,0.0023259067721429,0.00228992958024739,-0.00395015177570438,-0.000397737061112264,-0.00154538642161327
2014-09-12,-0.00924654880697645,-0.011426251801355,-0.00989404892342644,-0.0111856082570515,-0.0163949612688325,-0.0124660746207751,-0.00389314298862589,-0.012111941167022,-0.008716244823054
